OP CODE,OP TYPE,GLOBAL CALL COUNT,DEVICE ID,ATTRIBUTES,MATH FIDELITY,CORE COUNT,PARALLELIZATION STRATEGY,HOST START TS,HOST END TS,HOST DURATION [ns],DEVICE FW START CYCLE,DEVICE FW END CYCLE,OP TO OP LATENCY [ns],DEVICE FW DURATION [ns],DEVICE KERNEL DURATION [ns],DEVICE BRISC KERNEL DURATION [ns],DEVICE NCRISC KERNEL DURATION [ns],DEVICE TRISC0 KERNEL DURATION [ns],DEVICE TRISC1 KERNEL DURATION [ns],DEVICE TRISC2 KERNEL DURATION [ns],DEVICE ERISC KERNEL DURATION [ns],DEVICE COMPUTE CB WAIT FRONT [ns],DEVICE COMPUTE CB RESERVE BACK [ns],INPUT_0_W,INPUT_0_Z,INPUT_0_Y,INPUT_0_X,INPUT_0_LAYOUT,INPUT_0_DATATYPE,INPUT_0_MEMORY,INPUT_1_W,INPUT_1_Z,INPUT_1_Y,INPUT_1_X,INPUT_1_LAYOUT,INPUT_1_DATATYPE,INPUT_1_MEMORY,INPUT_2_W,INPUT_2_Z,INPUT_2_Y,INPUT_2_X,INPUT_2_LAYOUT,INPUT_2_DATATYPE,INPUT_2_MEMORY,OUTPUT_0_W,OUTPUT_0_Z,OUTPUT_0_Y,OUTPUT_0_X,OUTPUT_0_LAYOUT,OUTPUT_0_DATATYPE,OUTPUT_0_MEMORY,COMPUTE KERNEL SOURCE,COMPUTE KERNEL HASH,DATA MOVEMENT KERNEL SOURCE,DATA MOVEMENT KERNEL HASH,PM IDEAL [ns],PM COMPUTE [ns],PM BANDWIDTH [ns],PM REQ I BW,PM REQ O BW,CompileProgram_TT_HOST_FUNC [ns],HWCommandQueue_write_buffer_TT_HOST_FUNC [ns]
(torch) __get__,python_fallback,140,,None,,,,5252001484,5252047214,45730,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(torch) contiguous,python_fallback,141,,None,,,,5252064630,5252097968,33338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(torch) __get__,python_fallback,142,,None,,,,5252108443,5252137770,29327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(torch) numel,python_fallback,143,,None,,,,5252147958,5252180058,32100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(torch) data_ptr,python_fallback,144,,None,,,,5252189918,5252223346,33428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(torch) __get__,python_fallback,145,,None,,,,5253437240,5253476535,39295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(torch) contiguous,python_fallback,146,,None,,,,5253493579,5253530112,36533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(torch) __get__,python_fallback,147,,None,,,,5253541541,5253573749,32208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(torch) numel,python_fallback,148,,None,,,,5253584141,5253619150,35009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(torch) data_ptr,python_fallback,149,,None,,,,5253628931,5253660779,31848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(torch) __get__,python_fallback,150,,None,,,,5256533361,5256578548,45187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(torch) contiguous,python_fallback,151,,None,,,,5256597572,5256635893,38321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(torch) __get__,python_fallback,152,,None,,,,5256648717,5256683443,34726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(torch) numel,python_fallback,153,,None,,,,5256694434,5256734735,40301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(torch) data_ptr,python_fallback,154,,None,,,,5256745490,5256785071,39581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(torch) __get__,python_fallback,155,,None,,,,5258094448,5258135645,41197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(torch) contiguous,python_fallback,156,,None,,,,5258153430,5258189143,35713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(torch) __get__,python_fallback,157,,None,,,,5258202248,5258242799,40551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(torch) numel,python_fallback,158,,None,,,,5258253567,5258291303,37736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(torch) data_ptr,python_fallback,159,,None,,,,5258301761,5258341872,40111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(torch) __get__,python_fallback,160,,None,,,,5259818974,5259861384,42410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(torch) contiguous,python_fallback,161,,None,,,,5259879594,5259915414,35820,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(torch) __get__,python_fallback,162,,None,,,,5259927559,5259962350,34791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(torch) numel,python_fallback,163,,None,,,,5259973565,5260007569,34004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(torch) data_ptr,python_fallback,164,,None,,,,5260018040,5260053265,35225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(torch) __get__,python_fallback,165,,None,,,,5261828284,5261867041,38757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(torch) contiguous,python_fallback,166,,None,,,,5261884617,5261922890,38273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(torch) __get__,python_fallback,167,,None,,,,5261935070,5261968282,33212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(torch) numel,python_fallback,168,,None,,,,5261978184,5262011158,32974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(torch) data_ptr,python_fallback,169,,None,,,,5262021652,5262055259,33607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(torch) __get__,python_fallback,170,,None,,,,5264344584,5264384742,40158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(torch) contiguous,python_fallback,171,,None,,,,5264405317,5264444066,38749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(torch) __get__,python_fallback,172,,None,,,,5264456286,5264499210,42924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(torch) numel,python_fallback,173,,None,,,,5264508958,5264529356,20398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(torch) data_ptr,python_fallback,174,,None,,,,5264537886,5264573617,35731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(torch) __get__,python_fallback,175,,None,,,,5266214550,5266252197,37647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(torch) contiguous,python_fallback,176,,None,,,,5266270160,5266306298,36138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(torch) __get__,python_fallback,177,,None,,,,5266317595,5266351438,33843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(torch) numel,python_fallback,178,,None,,,,5266361832,5266398950,37118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(torch) data_ptr,python_fallback,179,,None,,,,5266409241,5266444983,35742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(torch) __get__,python_fallback,180,,None,,,,5269379570,5269423499,43929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(torch) contiguous,python_fallback,181,,None,,,,5269441353,5269476440,35087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(torch) __get__,python_fallback,182,,None,,,,5269488014,5269522353,34339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(torch) numel,python_fallback,183,,None,,,,5269533301,5269565976,32675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(torch) data_ptr,python_fallback,184,,None,,,,5269576004,5269609627,33623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(torch) __get__,python_fallback,185,,None,,,,5270820750,5270853752,33002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(torch) contiguous,python_fallback,186,,None,,,,5270872916,5270912265,39349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(torch) __get__,python_fallback,187,,None,,,,5270924440,5270960991,36551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(torch) numel,python_fallback,188,,None,,,,5270972206,5271008402,36196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(torch) data_ptr,python_fallback,189,,None,,,,5271019033,5271050931,31898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(torch) __get__,python_fallback,190,,None,,,,5272286627,5272324483,37856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(torch) contiguous,python_fallback,191,,None,,,,5272340995,5272375915,34920,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(torch) __get__,python_fallback,192,,None,,,,5272387638,5272423988,36350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(torch) numel,python_fallback,193,,None,,,,5272434600,5272471450,36850,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(torch) data_ptr,python_fallback,194,,None,,,,5272481843,5272512345,30502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(torch) __get__,python_fallback,195,,None,,,,5274899342,5274936313,36971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(torch) contiguous,python_fallback,196,,None,,,,5274955057,5274997356,42299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(torch) __get__,python_fallback,197,,None,,,,5275009285,5275037263,27978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(torch) numel,python_fallback,198,,None,,,,5275047647,5275084805,37158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(torch) data_ptr,python_fallback,199,,None,,,,5275094997,5275129076,34079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(torch) __get__,python_fallback,200,,None,,,,5277616180,5277659143,42963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(torch) contiguous,python_fallback,201,,None,,,,5277675516,5277713919,38403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(torch) __get__,python_fallback,202,,None,,,,5277725222,5277762678,37456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(torch) numel,python_fallback,203,,None,,,,5277772980,5277807497,34517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(torch) data_ptr,python_fallback,204,,None,,,,5277820613,5277851924,31311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(torch) __get__,python_fallback,205,,None,,,,5280758608,5280799746,41138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(torch) contiguous,python_fallback,206,,None,,,,5280815975,5280852426,36451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(torch) __get__,python_fallback,207,,None,,,,5280863415,5280900662,37247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(torch) numel,python_fallback,208,,None,,,,5280910853,5280948110,37257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(torch) data_ptr,python_fallback,209,,None,,,,5280957871,5280997608,39737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(torch) __get__,python_fallback,210,,None,,,,5286436616,5286500503,63887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(torch) contiguous,python_fallback,211,,None,,,,5286533452,5286577794,44342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(torch) __get__,python_fallback,212,,None,,,,5286595597,5286639123,43526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(torch) numel,python_fallback,213,,None,,,,5286657438,5286717339,59901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(torch) data_ptr,python_fallback,214,,None,,,,5286734298,5286794596,60298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(torch) __get__,python_fallback,215,,None,,,,5288755305,5288822016,66711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(torch) contiguous,python_fallback,216,,None,,,,5288850342,5288900994,50652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(torch) __get__,python_fallback,217,,None,,,,5288920086,5288980747,60661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(torch) numel,python_fallback,218,,None,,,,5288997296,5289047350,50054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(torch) data_ptr,python_fallback,219,,None,,,,5289063871,5289125108,61237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(torch) __get__,python_fallback,220,,None,,,,5291269950,5291329056,59106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(torch) contiguous,python_fallback,221,,None,,,,5291366485,5291426525,60040,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(torch) __get__,python_fallback,222,,None,,,,5291444371,5291495496,51125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(torch) numel,python_fallback,223,,None,,,,5291512666,5291576092,63426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(torch) data_ptr,python_fallback,224,,None,,,,5291592324,5291650691,58367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(torch) __get__,python_fallback,225,,None,,,,5294402451,5294459735,57284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(torch) contiguous,python_fallback,226,,None,,,,5294486204,5294546724,60520,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(torch) __get__,python_fallback,227,,None,,,,5294563510,5294609381,45871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(torch) numel,python_fallback,228,,None,,,,5294624667,5294672140,47473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(torch) data_ptr,python_fallback,229,,None,,,,5294687906,5294748256,60350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(torch) __get__,python_fallback,230,,None,,,,5297175299,5297219532,44233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(torch) contiguous,python_fallback,231,,None,,,,5297238052,5297269454,31402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(torch) __get__,python_fallback,232,,None,,,,5297281219,5297313474,32255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(torch) numel,python_fallback,233,,None,,,,5297324306,5297359150,34844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(torch) data_ptr,python_fallback,234,,None,,,,5297369410,5297403982,34572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(torch) __get__,python_fallback,235,,None,,,,5299003179,5299037263,34084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(torch) contiguous,python_fallback,236,,None,,,,5299053846,5299089424,35578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(torch) __get__,python_fallback,237,,None,,,,5299100684,5299134189,33505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(torch) numel,python_fallback,238,,None,,,,5299144674,5299178456,33782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(torch) data_ptr,python_fallback,239,,None,,,,5299188518,5299218331,29813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(torch) __get__,python_fallback,240,,None,,,,5302353249,5302396057,42808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(torch) contiguous,python_fallback,241,,None,,,,5302415466,5302452858,37392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(torch) __get__,python_fallback,242,,None,,,,5302463779,5302497581,33802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(torch) numel,python_fallback,243,,None,,,,5302507117,5302542263,35146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(torch) data_ptr,python_fallback,244,,None,,,,5302552077,5302588117,36040,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(torch) __get__,python_fallback,245,,None,,,,5304546153,5304587135,40982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(torch) contiguous,python_fallback,246,,None,,,,5304604693,5304644389,39696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(torch) __get__,python_fallback,247,,None,,,,5304656156,5304688976,32820,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(torch) numel,python_fallback,248,,None,,,,5304699901,5304733787,33886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(torch) data_ptr,python_fallback,249,,None,,,,5304743894,5304778933,35039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(torch) __get__,python_fallback,250,,None,,,,5306289166,5306331248,42082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(torch) contiguous,python_fallback,251,,None,,,,5306350379,5306386645,36266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(torch) __get__,python_fallback,252,,None,,,,5306398337,5306429296,30959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(torch) numel,python_fallback,253,,None,,,,5306439651,5306478944,39293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(torch) data_ptr,python_fallback,254,,None,,,,5306489246,5306519127,29881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(torch) __get__,python_fallback,255,,None,,,,5308436138,5308475050,38912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(torch) contiguous,python_fallback,256,,None,,,,5308492696,5308527349,34653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(torch) __get__,python_fallback,257,,None,,,,5308539519,5308569481,29962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(torch) numel,python_fallback,258,,None,,,,5308578821,5308612804,33983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(torch) data_ptr,python_fallback,259,,None,,,,5308622435,5308658049,35614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(torch) __get__,python_fallback,260,,None,,,,5310147447,5310189355,41908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(torch) contiguous,python_fallback,261,,None,,,,5310205586,5310242964,37378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(torch) __get__,python_fallback,262,,None,,,,5310254032,5310290691,36659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(torch) numel,python_fallback,263,,None,,,,5310301162,5310331492,30330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(torch) data_ptr,python_fallback,264,,None,,,,5310340932,5310375071,34139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(torch) __get__,python_fallback,265,,None,,,,5312344811,5312385919,41108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(torch) contiguous,python_fallback,266,,None,,,,5312403322,5312438693,35371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(torch) __get__,python_fallback,267,,None,,,,5312451146,5312484056,32910,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(torch) numel,python_fallback,268,,None,,,,5312494633,5312527754,33121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(torch) data_ptr,python_fallback,269,,None,,,,5312537637,5312572835,35198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(torch) __get__,python_fallback,270,,None,,,,5315722152,5315756215,34063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(torch) contiguous,python_fallback,271,,None,,,,5315774889,5315803977,29088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(torch) __get__,python_fallback,272,,None,,,,5315814912,5315848886,33974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(torch) numel,python_fallback,273,,None,,,,5315860479,5315892137,31658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(torch) data_ptr,python_fallback,274,,None,,,,5315902608,5315937868,35260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(torch) __get__,python_fallback,275,,None,,,,5317917236,5317957546,40310,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(torch) contiguous,python_fallback,276,,None,,,,5317975690,5318008404,32714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(torch) __get__,python_fallback,277,,None,,,,5318020127,5318051907,31780,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(torch) numel,python_fallback,278,,None,,,,5318063015,5318092004,28989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(torch) data_ptr,python_fallback,279,,None,,,,5318101643,5318125975,24332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(torch) __get__,python_fallback,280,,None,,,,5320506456,5320545022,38566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(torch) contiguous,python_fallback,281,,None,,,,5320564980,5320597031,32051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(torch) __get__,python_fallback,282,,None,,,,5320610209,5320646004,35795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(torch) numel,python_fallback,283,,None,,,,5320657886,5320692971,35085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(torch) data_ptr,python_fallback,284,,None,,,,5320703282,5320724357,21075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(torch) __get__,python_fallback,285,,None,,,,5325452858,5325502092,49234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(torch) contiguous,python_fallback,286,,None,,,,5325520550,5325561407,40857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(torch) __get__,python_fallback,287,,None,,,,5325573906,5325613449,39543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(torch) numel,python_fallback,288,,None,,,,5325624319,5325662932,38613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
(torch) data_ptr,python_fallback,289,,None,,,,5325673710,5325711932,38222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
